,S,U1,U2,U3,U4,W1,W2,W3,W4,R,Sv,V1,V2,V3,V4
906,1.3489458367553753,4.748471233712187e-13,3.742238614926533e-13,3.999255065105513e-13,5.723455898299064e-13,0.24392118197631074,0.2102430839239813,0.18615405933150522,0.15351047719887606,4.857225360812115,3.0322089229565177,4.3840572001401296e-13,3.455641462841133e-13,3.6916423990283814e-13,5.277632340308753e-13
907,1.3503907100157617,4.131951483738867e-13,3.256178567244614e-13,3.480226494021584e-13,4.982398391971065e-13,0.24385881570226464,0.21018932853591124,0.18610646307530837,0.15347122732172327,4.855983455347431,2.396962279615066,3.598592889242761e-13,2.8363669809424555e-13,3.0304076260825875e-13,4.333717135172841e-13
908,1.3518352138481173,3.4214479196398855e-13,2.696133628648228e-13,2.881945673011439e-13,4.127139011963044e-13,0.2437964653741382,0.21013558689211884,0.18605887898860032,0.1534319874800092,4.854741867415688,1.828475097944903,2.802857294179614e-13,2.2090796083677561e-13,2.360426463745708e-13,3.376516274432799e-13
909,1.3532793483468921,2.6985262689927313e-13,2.1263744841056832e-13,2.273121377912802e-13,3.256109273507146e-13,0.24373413098784813,0.21008185898908477,0.18601130706826438,0.15339275767116128,4.853500596935698,1.3349923458391106,2.0750361644563028e-13,1.6353856461243484e-13,1.747561758924911e-13,2.500394417377813e-13
910,1.354723113606499,2.030975672546043e-13,1.6003041604823182e-13,1.7108716766066832e-13,2.4512512248833544e-13,0.24367181253931533,0.21002814482329313,0.185963747311188,0.1533535378926143,4.852259643826294,0.9236711757860797,1.4647365519697424e-13,1.1543607490589659e-13,1.2336161465124155e-13,1.7653580493932886e-13
911,1.3561665097213191,1.462927341388072e-13,1.152678629869871e-13,1.2323922800817947e-13,1.7660182450616345e-13,0.24360951002446532,0.2099744443912313,0.1859161997142624,0.1533143281418088,4.851019008006334,0.6004771221904175,9.907056944612213e-14,7.807597288539346e-14,8.344020313098564e-14,1.1942224746483677e-13
912,1.3576095367857088,1.0128536166065751e-13,7.980361620041587e-14,8.532639601371918e-14,1.2228935368520366e-13,0.24354722343922705,0.20992075768938975,0.18586866427438178,0.1532751284161893,4.8497786893946975,0.37009758114664637,6.46728994434795e-14,5.096694274610504e-14,5.4470346176713963e-14,7.796684756218002e-14
913,1.3590521948940018,6.780352883666066e-14,5.342209912831308e-14,5.712114962286023e-14,8.187413042547864e-14,0.24348495277953194,0.20986708471426074,0.18582114098844224,0.1532359387132021,4.848538687910283,0.2358738274985689,4.115535279076452e-14,3.243307962701563e-14,3.466322299365413e-14,4.961874796808916e-14
914,1.3604944841405144,4.423283306003904e-14,3.4850416566506574e-14,3.726450426709954e-14,5.341688239644845e-14,0.2434226980413129,0.20981342546233797,0.1857736298533409,0.1531967590302938,4.8472990034720125,0.1997525551647283,2.586174203362991e-14,2.0380568633742423e-14,2.1782315396745806e-14,3.118181849676955e-14
915,1.3619364046195437,2.8401159471206596e-14,2.2376639848711748e-14,2.392717890269137e-14,3.4300610546062854e-14,0.2433604592205033,0.2097597799301158,0.1857261308659749,0.15315758936491022,4.8460596359988255,0.2622576435574617,1.6295940850838282e-14,1.2842048342199216e-14,1.3725548686456936e-14,1.9649415512440357e-14
916,1.3633779564253674,1.8164131563658288e-14,1.4310968542254694e-14,1.530294077306591e-14,2.193877649679235e-14,0.24329823631303704,0.20970614811408897,0.18567864402324175,0.15311842971449602,4.844820585409682,0.42248255957704756,1.0466106937098464e-14,8.247732075166317e-15,8.815388308552242e-15,1.2621039075945149e-14
917,1.3648191396522418,1.1728042829032132e-14,9.240050302308763e-15,9.880795909049465e-15,1.4166542419158186e-14,0.24323602931484795,0.20965253001075249,0.18563116932203858,0.15307928007649485,4.843581851623563,0.6781035053774708,6.955029993294434e-15,5.480747838937526e-15,5.858206304960048e-15,8.388243106035616e-15
918,1.3662599543944023,7.751961988921007e-15,6.107344988760542e-15,6.5311062755872884e-15,9.364999327739839e-15,0.24317383822187014,0.2095989256166016,0.18558370675926278,0.1530401404483496,4.842343434559467,1.0254131212171507,4.837175921419522e-15,3.811714547173743e-15,4.074469145656871e-15,5.835166011846545e-15
919,1.3677004007460614,5.313384157026858e-15,4.186014216521278e-15,4.47670775874623e-15,6.4202138008418364e-15,0.24311166303003814,0.20954533492813196,0.1855362563318118,0.15300101082750275,4.841105334136417,1.4593742545904642,3.5451614705414173e-15,2.7934978038044787e-15,2.9862961854072703e-15,4.277741693138129e-15
920,1.3691404788014088,3.8161832580552976e-15,3.0063768194535485e-15,3.2153887718042197e-15,4.612308080072239e-15,0.24304950373528705,0.20949175794183997,0.1854888180365836,0.15296189121139675,4.839867550273452,1.9736930158075738,2.7458478506672965e-15,2.16356037935714e-15,2.3131029634173304e-15,3.3143487695229113e-15
921,1.3705801886546103,2.892477125702909e-15,2.278582274995646e-15,2.4372240458872073e-15,3.497032638163014e-15,0.2429873603335527,0.20943819465422253,0.1854413918704765,0.1529227815974743,4.838630082889637,2.560910060471989,2.24849377716047e-15,1.771581693097273e-15,1.8942418583547346e-15,2.71506663386554e-15
922,1.3720195303998084,2.322473579862941e-15,1.8294568605837272e-15,1.9570499606975354e-15,2.8089889704983346e-15,0.242925232820772,0.20938464506177729,0.18539397783038966,0.15288368198317842,4.8373929319040485,3.212508774954344,1.9452748584678713e-15,1.5325840794995636e-15,1.6389033815226316e-15,2.3499536980633114e-15
923,1.3734585041311211,1.9778894941566856e-15,1.5579241802043149e-15,1.666797424033512e-15,2.393302644065869e-15,0.24286312119288242,0.20933110916100284,0.18534657591322273,0.1528445923659527,4.836156097235794,3.9190387958105397,1.7761176354810529e-15,1.3992196882453696e-15,1.4964975957812537e-15,2.1466502980471033e-15
924,1.3748971099426428,1.7856918425717995e-15,1.4064370235591148e-15,1.5049453325727807e-15,2.161838497979674e-15,0.24280102544582266,0.20927758694839854,0.18529918611587629,0.15280551274324122,4.834919578803996,4.670253071699214,1.7092416387691208e-15,1.3464355404381728e-15,1.4402665716430707e-15,2.0669285353832757e-15
925,1.376335347928444,1.7064953227910314e-15,1.343956413379393e-15,1.43832225747729e-15,2.067121348169363e-15,0.24273894557553222,0.2092240784204645,0.18525180843525146,0.15276644311248871,4.833683376527796,5.455256479941692,1.7310842990339437e-15,1.3635322137535364e-15,1.4588003609533221e-15,2.0945619295155565e-15
