,S,U1,U2,U3,U4,W1,W2,W3,W4,R
4209,0.3618138448506681,1.0210937946843171e-05,2.611973965964793e-05,1.8985048081812466e-05,1.8168200186555974e-05,0.40819335993062716,1.035492691800741,0.7567921805952456,0.7265728219404166,3.711061616956427
4210,0.3634999135488279,9.31537892590884e-06,2.3828384419942408e-05,1.732216094286469e-05,1.6574983801342662e-05,0.40809043731169314,1.0352318536718892,0.7566014008577819,0.7263895978545838,3.7101197558471335
4211,0.36518565100813555,8.934242919635946e-06,2.2852929010733814e-05,1.661574210765476e-05,1.589707521771245e-05,0.4079870758790192,1.0349698885543552,0.7564098073323786,0.7262055938171532,3.7091776834197026
4212,0.3668705597482784,8.9884038508526e-06,2.2990899369763198e-05,1.671897442699121e-05,1.5993719178422297e-05,0.4078833755275907,1.034707061717686,0.7562175873396818,0.7260209865699339,3.7082357371000034
4213,0.36855411362919127,9.462431514646932e-06,2.4202748015771017e-05,1.76035065218943e-05,1.6837497784141037e-05,0.40777938093358324,1.0344434974797145,0.7560248259783474,0.7258358546299387,3.7072942211653888
4214,0.3702356939170514,1.0395690691921323e-05,2.6589070214558332e-05,1.934297015378562e-05,1.849850055219152e-05,0.4076750933217894,1.0341792105125038,0.7558315282721366,0.7256501991146626,3.706353448630244
4215,0.3719145133797674,1.1884766105703724e-05,3.039678736793793e-05,2.211757497912198e-05,2.1148648544858037e-05,0.40757047283244935,1.0339141132739464,0.7556376239616829,0.7254639478370699,3.705413780938086
4216,0.3735895157286663,1.4096181964844178e-05,3.605165522326923e-05,2.623788244211342e-05,2.5084339781061637e-05,0.4074654331795682,1.0336480041195277,0.7554429581588535,0.7252769456632167,3.7044756730907564
4217,0.3752592342744789,1.729063979000888e-05,4.422022094776856e-05,3.219006059327007e-05,3.076959618013994e-05,0.4073598284907017,1.0333805360880417,0.7552472677680625,0.7250889309182488,3.7035397319429553
4218,0.37692158774531276,2.1861986565092197e-05,5.590943639818549e-05,4.070863082541777e-05,3.8905431513041195e-05,0.4072534308085057,1.0331111628389944,0.7550501410141303,0.724899495115283,3.702606796992472
4219,0.3785735825270913,2.8396128336509155e-05,7.261725437220078e-05,5.288646007398216e-05,5.0534725967608735e-05,0.407145895486072,1.032839055158729,0.754850955178101,0.7247080210562517,3.7016780560250053
4220,0.38021087891785277,3.775717764972284e-05,9.655283177179821e-05,7.033563183307e-05,6.719558477241159e-05,0.40703671058794183,1.0325629787615036,0.7546487856771511,0.7245135923562339,3.7007552124732896
4221,0.38182716467632927,5.1210013456746425e-05,0.00013094979056672967,9.541637488780164e-05,9.11395253401377e-05,0.4069251256255125,1.0322811223142767,0.7544422783270333,0.7243148660469387,3.6998407273056593
4222,0.38341326389910924,7.058939897647265e-05,0.0001804984507296622,0.00013155305889633873,0.00012563256191787208,0.40681005506776335,1.0319908651038516,0.7542294770326479,0.7241099001186622,3.6989381653074456
