,S,U1,U2,U3,U4,W1,W2,W3,W4,R
4467,0.12107136049164464,2.7002891803145893e-08,3.189411370279746e-151,5.444458433419972e-05,2.11504718955201e-05,0.6861723307248967,1.902912956884045e-36,0.5575532515272195,0.6221320312067131,5.012995403990404
4468,0.12282392465892596,2.3511172227284456e-08,2.4358514311774762e-151,4.1762035112870806e-05,1.6650350211064075e-05,0.6859724255409186,1.902335172139276e-36,0.5574475932983145,0.6219773118176162,5.011720308787728
4469,0.12457693297975715,2.1896556090921693e-08,1.9513988437971697e-151,3.362759618661687e-05,1.3816927131984307e-05,0.6857764316229964,1.90177163625167e-36,0.5573335742741726,0.6218214393334213,5.010444155369778
4470,0.12633004151177266,2.178171534762898e-08,1.6396161395740038e-151,2.842106022006638e-05,1.2081510747146594e-05,0.6855829254650737,1.9012170741350143e-36,0.5572141641835464,0.621664897965172,5.009167446521753
4471,0.12808299575467183,2.3092930769509244e-08,1.4434105804014589e-151,2.5186225580467425e-05,1.1117342445845242e-05,0.6853908867311524,1.9006676775457465e-36,0.5570912820286992,0.6215079936369082,5.0078905151876105
4472,0.12983558905406362,2.60258424794424e-08,1.3292007588180885e-151,2.3364885065176993e-05,1.0746353536850396e-05,0.6851995218471487,1.9001204507627182e-36,0.5569662218959262,0.6213509344395307,5.0066135954988855
4473,0.1315876337895694,3.108895209231606e-08,1.2778611436783764e-151,2.2645356766667296e-05,1.0888228031553953e-05,0.6850081477172677,1.8995727738349817e-36,0.556839907285799,0.6211938801547107,5.005336866378903
4474,0.1333389383769558,3.9238496827768714e-08,1.2796575022377298e-151,2.2878691881705293e-05,1.1535376679195424e-05,0.6848161057908841,1.8990220722598242e-36,0.5567130469771083,0.6210369755668077,5.004060479981187
4475,0.1350892853767963,5.21504529305507e-08,1.33154517420664e-151,2.4035341348854486e-05,1.2744884216763592e-05,0.6846226878854207,1.898465522052711e-36,0.5565862348601675,0.6208803771529489,5.002784582348648
4476,0.13683840687508875,7.272627945290691e-08,1.4359202506734248e-151,2.6187280427668756e-05,1.4643391553067696e-05,0.6844270604316638,1.8978997368807136e-36,0.5564600182237341,0.6207242800777412,5.001509330993512
4477,0.13858595325410303,1.0601847894748598e-07,1.6003397370497028e-151,2.9507911524749714e-05,1.7444206918002468e-05,0.6842281755904946,1.897320387891009e-36,0.5563349485738702,0.6205689516643574,5.000234912780253
4478,0.14033145069857808,1.609261157437752e-07,1.8379748273569424e-151,3.4286428668201e-05,2.1478504720309865e-05,0.684024657246997,1.8967217011123015e-36,0.556211622838322,0.6204147783074644,4.998961565049134
4479,0.14207424131579893,2.5331436609209746e-07,2.1687037789538193e-151,4.09559534368944e-05,2.7244806537497107e-05,0.68381464788207,1.8960957633638477e-36,0.5560907186104314,0.6202623350378426,4.997689603079516
4480,0.1438133975393268,4.1177313987955445e-07,2.62082633333459e-151,5.013627752849406e-05,3.548333646868903e-05,0.6835955992475186,1.8954315458644066e-36,0.5559730234430801,0.620112490747751,4.996419457635187
4481,0.14554759947827703,6.882528918811435e-07,3.2334046295443904e-151,6.269265890028808e-05,4.7284323863049405e-05,0.6833639863305307,1.894713525575101e-36,0.5558594539335593,0.6199665676161258,4.995151727405852
4482,0.14727496009900118,1.1776457551287698e-06,4.059202439976536e-151,7.981163250557568e-05,6.424152621832587e-05,0.6831149216476842,1.89391974942533e-36,0.5557510542785966,0.6198265805522275,4.993887252618012
4483,0.148992778856438,2.053562897070268e-06,5.168087489837948e-151,0.00010309268659388526,8.866318432711415e-05,0.6828416480876781,1.8930191508221734e-36,0.5556489548284571,0.6196955909569632,4.992627217836645
4484,0.15069720037643264,3.6328805422455933e-06,6.650552862123666e-151,0.00013465008716907582,0.00012385036655932088,0.6825348980242808,1.891967901939498e-36,0.5555542575166302,0.6195782169743125,4.991373293774073
